job_id,estimate_id,customer_id,service_id,crew_id,scheduled_date,completed_date,job_status,city,billed_revenue,estimated_labor_hours,actual_labor_hours,estimated_material_cost,actual_material_cost,rework_flag,weather_delay_flag,travel_minutes,customer_rating
905657,,144,1,2,2026-06-21,2026-06-23,Completed,Franklin,54.87,1.02,1.05,6.2,6.21,0,1,25,4.4
913570,,343,1,2,2026-06-23,2026-06-23,Completed,Franklin,80.51,1.47,1.42,8.61,8.94,0,0,12,4.2
908530,,205,1,1,2026-06-23,2026-06-23,Completed,Nolensville,79.34,1.38,1.24,8.69,9.96,0,0,11,4.7
907652,,188,1,5,2026-06-22,2026-06-23,Completed,Nolensville,62.89,1.03,1.09,6.6,7.17,0,1,31,4.8
903472,,87,1,1,2026-06-22,2026-06-23,Completed,Nolensville,55.97,0.98,0.88,6.94,6.96,0,1,8,4.3
909601,,232,1,4,2026-06-23,2026-06-23,Completed,Spring Hill,56.68,0.99,1.0,6.63,7.72,0,0,21,4.7
912588,,318,1,1,2026-06-23,2026-06-23,Completed,Nolensville,56.37,0.96,1.13,6.16,6.56,0,0,23,4.7
916744,,417,1,2,2026-06-23,2026-06-23,Completed,Nolensville,57.35,1.02,1.14,6.08,5.7,0,0,35,5.0
902953,,71,1,3,2026-06-23,2026-06-23,Completed,Brentwood,56.5,0.99,1.24,6.21,6.2,0,0,8,4.5
902821,,69,1,3,2026-06-23,2026-06-23,Completed,Brentwood,58.0,0.98,1.18,6.28,6.46,0,0,8,4.5
911377,,283,1,2,2026-06-21,2026-06-23,Completed,Franklin,117.77,2.21,2.38,12.06,12.36,0,1,52,4.6
914881,,374,1,2,2026-06-21,2026-06-23,Completed,Franklin,78.47,1.41,1.43,8.96,9.29,0,1,21,4.7
903918,,100,1,4,2026-06-23,2026-06-23,Completed,Spring Hill,119.75,1.87,1.49,13.47,11.98,0,0,8,4.7
902513,,60,1,2,2026-06-23,2026-06-23,Completed,Franklin,58.02,0.97,0.91,6.7,6.44,0,0,31,4.5
905760,,146,1,4,2026-06-21,2026-06-23,Completed,Franklin,56.57,1.06,0.95,6.74,5.96,0,1,34,5.0
911075,,274,1,2,2026-06-23,2026-06-23,Completed,Franklin,82.3,1.32,1.32,8.8,7.93,0,0,14,5.0
903857,,99,1,2,2026-06-24,2026-06-24,Completed,Franklin,81.53,1.41,1.35,8.7,9.0,0,0,10,4.9
910797,,266,1,3,2026-06-24,2026-06-24,Completed,Brentwood,53.35,1.05,1.2,5.78,6.06,0,0,13,4.6
906222,,157,1,2,2026-06-24,2026-06-24,Completed,Franklin,60.39,0.93,1.14,6.54,6.4,0,0,26,4.6
908189,,198,1,2,2026-06-22,2026-06-24,Completed,Franklin,116.02,1.97,1.94,13.22,12.49,0,1,33,4.5
908913,,213,1,1,2026-06-24,2026-06-24,Completed,Nolensville,128.84,2.11,2.09,13.12,11.19,0,0,27,5.0
917261,50630,152,10,3,2026-06-22,2026-06-24,Completed,Brentwood,1910.63,22.07,22.42,667.48,828.46,0,1,16,4.3
905972,,150,1,4,2026-06-24,2026-06-24,Completed,Spring Hill,58.17,1.02,1.1,6.62,6.62,0,0,23,5.0
907286,,181,1,5,2026-06-24,2026-06-24,Completed,Nashville,61.25,1.04,0.9,6.11,6.83,0,0,19,4.9
917055,50239,61,6,5,2026-06-24,2026-06-24,Completed,Nashville,3045.79,31.06,26.62,1121.98,1414.77,0,0,32,4.6
900669,,16,1,3,2026-06-24,2026-06-24,Completed,Brentwood,55.25,1.02,1.13,6.71,7.15,0,0,21,4.1
900229,,6,1,4,2026-06-24,2026-06-24,Completed,Spring Hill,58.36,0.97,0.93,5.97,4.42,0,0,29,4.9
904020,,103,1,2,2026-06-22,2026-06-24,Completed,Franklin,80.07,1.44,1.34,8.3,9.17,0,1,28,4.7
905073,,126,1,3,2026-06-24,2026-06-24,Completed,Brentwood,74.97,1.33,1.57,9.37,9.45,0,0,22,4.9
905700,,145,1,3,2026-06-24,2026-06-24,Completed,Brentwood,120.29,2.18,2.46,14.58,13.54,0,0,8,3.7
903057,,76,1,1,2026-06-24,2026-06-24,Completed,Nolensville,59.56,0.98,0.82,7.28,7.1,0,0,27,4.8
917580,51270,309,9,2,2026-06-24,2026-06-24,Completed,Franklin,237.85,2.19,2.07,73.11,72.26,0,0,17,4.9
915677,,391,1,2,2026-06-24,2026-06-24,Completed,Franklin,65.68,1.03,1.0,6.23,6.29,0,0,23,4.6
901347,,34,1,2,2026-06-24,2026-06-24,Completed,Spring Hill,66.44,1.0,0.86,6.56,6.48,0,0,22,4.2
911033,,270,1,1,2026-06-23,2026-06-24,Completed,Spring Hill,54.15,1.04,1.21,6.74,6.31,0,1,33,4.7
916088,,401,1,5,2026-06-24,2026-06-24,Completed,Nashville,56.45,1.05,1.16,6.4,6.43,0,0,8,4.6
904086,,104,1,2,2026-06-24,2026-06-24,Completed,Franklin,53.43,1.03,1.11,6.64,7.29,0,0,8,5.0
908979,,215,1,1,2026-06-24,2026-06-24,Completed,Nolensville,127.08,2.16,1.94,13.53,15.19,0,0,13,5.0
915150,,379,1,3,2026-06-22,2026-06-24,Completed,Brentwood,61.24,0.99,1.28,6.79,5.82,0,1,31,4.1
916163,,403,1,2,2026-06-24,2026-06-24,Completed,Franklin,79.04,1.38,1.49,8.15,7.69,0,0,11,5.0
906160,,156,1,3,2026-06-22,2026-06-24,Completed,Brentwood,60.29,0.93,1.1,6.43,7.3,0,1,37,4.7
907393,,183,1,4,2026-06-24,2026-06-24,Completed,Brentwood,82.07,1.39,1.23,8.18,8.29,0,0,44,4.8
911112,,275,1,3,2026-06-24,2026-06-24,Completed,Brentwood,57.93,1.08,1.24,5.71,5.75,0,0,25,4.8
907784,,191,1,3,2026-06-24,2026-06-24,Completed,Brentwood,110.31,2.18,2.42,12.79,13.28,0,0,27,4.6
915405,,386,1,1,2026-06-24,2026-06-24,Completed,Nolensville,62.3,1.01,0.95,6.07,5.86,0,0,17,4.9
907050,,177,1,3,2026-06-24,2026-06-24,Completed,Brentwood,55.35,0.93,1.22,6.3,6.26,0,0,20,4.5
902307,,54,1,3,2026-06-24,2026-06-24,Completed,Brentwood,49.96,1.09,1.22,5.92,5.78,0,0,40,4.8
913118,,333,1,5,2026-06-24,2026-06-24,Completed,Nashville,79.2,1.41,1.56,8.45,8.52,0,0,34,4.5
903137,,79,1,3,2026-06-24,2026-06-24,Completed,Brentwood,56.31,0.95,0.96,6.13,6.79,0,0,22,5.0
917464,51063,253,9,5,2026-06-24,2026-06-24,Completed,Brentwood,344.8,3.24,3.05,78.61,92.33,0,0,43,4.7
911546,,288,1,4,2026-06-24,2026-06-24,Completed,Spring Hill,56.6,1.0,1.0,5.84,5.48,0,0,13,4.4
905008,,125,1,2,2026-06-24,2026-06-24,Completed,Franklin,79.38,1.42,1.29,8.6,9.02,0,0,17,5.0
915471,,387,1,3,2026-06-24,2026-06-24,Completed,Brentwood,66.8,1.14,1.26,6.62,6.58,0,0,28,4.4
911988,,302,1,2,2026-06-24,2026-06-24,Completed,Franklin,117.18,1.95,2.38,13.03,13.24,0,0,37,4.5
908058,,196,1,2,2026-06-24,2026-06-24,Completed,Franklin,59.95,1.05,1.16,6.08,6.37,0,0,16,4.9
906047,,152,1,1,2026-06-24,2026-06-24,Completed,Brentwood,60.87,0.99,1.01,6.65,7.46,0,0,38,4.2
908637,,207,1,5,2026-06-25,2026-06-25,Completed,Brentwood,70.0,1.03,1.15,6.52,6.36,0,0,53,4.7
915617,,390,1,2,2026-06-25,2026-06-25,Completed,Franklin,56.79,0.95,1.02,6.21,5.73,0,0,17,4.7
914283,,359,1,5,2026-06-25,2026-06-25,Completed,Nolensville,78.45,1.4,1.55,8.88,8.3,0,0,45,4.5
910839,,267,1,5,2026-06-25,2026-06-25,Completed,Nashville,115.49,2.12,2.1,13.35,12.46,0,0,34,4.5
915269,,383,1,4,2026-06-24,2026-06-25,Completed,Nashville,61.78,1.0,0.87,5.95,6.61,0,1,43,4.9
916223,,404,1,3,2026-06-23,2026-06-25,Completed,Brentwood,56.25,0.95,0.97,6.21,5.23,0,1,22,4.6
914620,,367,1,4,2026-06-25,2026-06-25,Completed,Spring Hill,55.47,0.99,0.91,6.9,7.58,0,0,20,4.5
908464,,204,1,2,2026-06-25,2026-06-25,Completed,Franklin,58.24,0.95,0.94,6.18,5.83,0,0,21,4.5
905892,,148,1,3,2026-06-25,2026-06-25,Completed,Brentwood,54.44,0.99,0.97,6.24,5.27,0,0,8,4.1
911588,,289,1,1,2026-06-25,2026-06-25,Completed,Nolensville,62.54,0.99,0.9,6.28,7.17,0,0,35,4.8
908123,,197,1,1,2026-06-25,2026-06-25,Completed,Nolensville,77.35,1.39,1.46,8.72,7.82,0,0,31,4.8
900777,,19,1,2,2026-06-25,2026-06-25,Completed,Franklin,56.72,1.02,0.89,6.31,6.54,0,0,29,5.0
911173,,279,1,2,2026-06-25,2026-06-25,Completed,Franklin,55.44,1.03,0.84,6.18,5.36,0,0,30,4.6
913844,,350,1,5,2026-06-25,2026-06-25,Completed,Spring Hill,59.42,1.01,1.17,5.63,5.83,0,0,59,4.7
912551,,317,1,1,2026-06-25,2026-06-25,Completed,Nolensville,83.5,1.27,1.19,8.8,9.44,0,0,16,4.3
912471,,314,1,2,2026-06-25,2026-06-25,Completed,Franklin,66.92,0.97,0.97,6.28,6.19,0,0,27,4.8
911443,,286,1,4,2026-06-25,2026-06-25,Completed,Spring Hill,56.11,1.01,0.92,5.9,6.13,0,0,9,4.5
911819,,295,1,2,2026-06-25,2026-06-25,Completed,Spring Hill,67.4,0.93,0.82,6.16,6.11,0,0,45,4.6
917372,50856,204,3,2,2026-06-25,2026-06-25,Completed,Franklin,468.89,4.83,4.9,119.48,111.23,0,0,18,4.7
904735,,120,1,1,2026-06-25,2026-06-25,Completed,Nolensville,77.5,1.32,1.31,9.75,10.11,0,0,19,4.8
910183,,248,1,1,2026-06-25,2026-06-25,Completed,Nolensville,117.21,2.04,2.12,13.25,15.0,0,0,22,4.9
906609,,167,1,4,2026-06-25,2026-06-25,Completed,Spring Hill,56.67,0.98,0.81,6.23,6.13,0,0,21,4.5
912405,,313,1,2,2026-06-25,2026-06-25,Completed,Nolensville,118.52,2.21,2.39,12.65,13.5,0,0,30,4.4
913904,,351,1,5,2026-06-25,2026-06-25,Completed,Nolensville,58.7,1.12,1.16,6.14,6.28,0,0,58,4.4
909836,,236,1,5,2026-06-24,2026-06-25,Completed,Nolensville,119.15,2.05,1.99,13.0,13.42,0,1,38,4.8
911923,,299,1,2,2026-06-25,2026-06-25,Completed,Brentwood,59.12,0.94,0.96,6.41,6.45,0,0,49,4.8
916046,,399,1,5,2026-06-25,2026-06-25,Completed,Nashville,59.73,0.91,0.94,6.22,5.86,0,0,30,4.2
902368,,55,1,1,2026-06-25,2026-06-25,Completed,Nolensville,78.69,1.3,1.28,8.87,7.02,0,0,10,4.8
910085,,246,1,2,2026-06-25,2026-06-25,Completed,Franklin,65.94,0.95,0.94,6.9,6.14,0,0,43,4.4
908853,,212,1,4,2026-06-25,2026-06-25,Completed,Spring Hill,68.42,0.96,0.89,5.82,6.98,0,0,25,4.1
900187,,4,1,4,2026-06-25,2026-06-25,Completed,Spring Hill,82.16,1.43,1.16,9.04,8.83,0,0,24,4.1
914518,,365,1,1,2026-06-25,2026-06-25,Completed,Nolensville,58.61,0.98,0.95,6.3,5.84,0,0,18,4.7
904633,,118,1,5,2026-06-25,2026-06-25,Completed,Brentwood,63.95,0.96,0.93,6.68,6.98,0,0,27,4.6
900127,,3,1,1,2026-06-24,2026-06-25,Completed,Nolensville,86.96,1.43,1.33,8.25,8.93,0,1,8,4.7
906264,,158,1,3,2026-06-25,2026-06-25,Completed,Brentwood,62.07,0.99,1.16,6.69,6.83,0,0,36,4.5
910627,,259,1,5,2026-06-24,2026-06-25,Completed,Nashville,116.57,2.05,2.08,12.18,11.59,0,1,20,4.6
901008,,27,1,4,2026-06-25,2026-06-25,Completed,Nolensville,74.76,1.37,1.25,8.65,7.9,0,0,35,5.0
912091,,304,1,3,2026-06-25,2026-06-25,Completed,Franklin,100.71,1.42,1.61,9.57,9.35,0,0,40,4.7
901244,,31,1,5,2026-06-25,2026-06-25,Completed,Nashville,124.04,2.15,2.21,13.55,14.14,0,0,20,4.2
900432,,11,1,1,2026-06-25,2026-06-25,Completed,Nolensville,61.51,1.01,0.94,6.14,6.43,0,0,8,4.6
910901,,268,1,5,2026-06-26,2026-06-26,Completed,Nashville,56.69,0.94,0.94,6.44,7.06,0,0,37,4.3
908299,,200,1,5,2026-06-26,2026-06-26,Completed,Brentwood,68.13,0.91,0.94,6.88,6.44,0,0,26,4.8
910354,,251,1,5,2026-06-26,2026-06-26,Completed,Nashville,56.97,1.01,1.22,6.18,6.12,0,0,23,4.7
907220,,180,1,2,2026-06-26,2026-06-26,Completed,Franklin,81.77,1.27,1.25,9.18,9.14,0,0,29,4.1
903341,,85,1,3,2026-06-26,2026-06-26,Completed,Brentwood,79.22,1.39,1.68,9.11,8.86,0,0,17,4.6
915085,,378,1,3,2026-06-26,2026-06-26,Completed,Brentwood,119.68,2.04,2.23,13.7,13.08,0,0,22,4.7
913802,,349,1,1,2026-06-26,2026-06-26,Completed,Nolensville,116.03,2.0,2.22,12.02,12.72,1,0,30,4.1
900267,,7,1,3,2026-06-26,2026-06-26,Completed,Brentwood,60.48,0.93,1.01,6.23,5.89,0,0,30,4.6
909422,,228,1,1,2026-06-26,2026-06-26,Completed,Franklin,81.95,1.36,1.21,7.87,8.17,0,0,25,4.8
910967,,269,1,1,2026-06-26,2026-06-26,Completed,Nolensville,58.88,1.04,1.05,6.5,7.03,0,0,12,4.7
900328,,9,1,2,2026-06-26,2026-06-26,Completed,Franklin,58.97,1.01,0.94,6.28,7.13,0,0,33,4.7
902651,,64,1,5,2026-06-26,2026-06-26,Completed,Brentwood,90.01,1.43,1.5,9.48,9.22,0,0,42,5.0
907719,,190,1,5,2026-06-26,2026-06-26,Completed,Nolensville,96.34,1.25,1.45,8.56,8.39,0,0,39,4.7
901621,,39,1,1,2026-06-26,2026-06-26,Completed,Nolensville,56.02,1.06,1.05,6.34,6.72,0,0,21,4.6
916599,,413,1,2,2026-06-26,2026-06-26,Completed,Brentwood,76.32,1.42,1.36,8.16,7.8,0,0,27,4.5
910420,,252,1,5,2026-06-26,2026-06-26,Completed,Nashville,61.89,0.95,0.96,6.0,6.4,0,0,18,4.6
905827,,147,1,1,2026-06-26,2026-06-26,Completed,Nolensville,58.04,1.02,1.07,6.33,6.47,0,0,21,4.9
914217,,357,1,2,2026-06-26,2026-06-26,Completed,Franklin,75.06,1.54,1.49,8.91,8.6,0,0,35,4.6
906755,,171,1,2,2026-06-26,2026-06-26,Completed,Brentwood,76.4,1.37,1.38,8.88,7.67,0,0,32,4.3
917066,50261,65,6,3,2026-06-23,2026-06-26,Completed,Brentwood,2870.25,28.26,31.58,1264.25,1361.35,0,1,24,4.3
912031,,303,1,2,2026-06-26,2026-06-26,Completed,Franklin,73.81,1.36,1.25,8.87,7.39,0,0,31,4.8
900735,,18,1,2,2026-06-26,2026-06-26,Completed,Franklin,54.29,0.97,1.09,6.83,7.01,0,0,37,4.2
915744,,393,1,3,2026-06-26,2026-06-26,Completed,Brentwood,83.48,1.53,1.5,8.53,8.53,0,0,37,4.4
908811,,211,1,5,2026-06-26,2026-06-26,Completed,Nashville,68.12,1.07,0.99,6.69,6.38,0,0,37,5.0
902131,,51,1,3,2026-06-26,2026-06-26,Completed,Brentwood,67.25,0.94,1.14,6.51,6.66,0,0,36,4.5
903578,,92,1,2,2026-06-26,2026-06-26,Completed,Franklin,79.84,1.34,1.42,8.93,8.98,0,0,23,4.3
913260,,336,1,1,2026-06-26,2026-06-26,Completed,Nolensville,80.25,1.32,1.5,9.12,8.9,0,0,23,4.4
914839,,373,1,1,2026-06-26,2026-06-26,Completed,Nolensville,59.21,1.01,0.88,6.81,7.49,0,0,35,4.5
917807,51707,415,9,3,2026-06-23,2026-06-26,Completed,Spring Hill,255.16,2.51,3.13,52.74,50.67,0,1,29,4.5
905154,,132,1,4,2026-06-26,2026-06-26,Completed,Spring Hill,60.08,0.95,0.85,6.81,6.5,0,0,22,4.4
902551,,61,1,5,2026-06-26,2026-06-26,Completed,Nashville,67.93,1.0,0.98,6.26,6.73,0,0,25,4.4
916908,,420,1,1,2026-06-26,2026-06-26,Completed,Nolensville,79.79,1.41,1.16,8.6,8.88,0,0,29,4.7
901414,,35,1,3,2026-06-26,2026-06-26,Completed,Brentwood,61.46,0.99,1.18,6.41,6.45,0,0,14,4.1
911716,,293,1,2,2026-06-26,2026-06-26,Completed,Franklin,60.55,0.99,1.01,6.43,6.44,0,0,24,4.5
914958,,376,1,5,2026-06-26,2026-06-26,Completed,Nashville,76.83,1.35,1.56,8.56,8.82,0,0,34,5.0
902888,,70,1,2,2026-06-26,2026-06-26,Completed,Franklin,65.77,1.05,1.19,6.17,5.74,1,0,26,4.3
909149,,221,1,5,2026-06-26,2026-06-26,Completed,Nashville,107.13,2.13,2.47,13.18,12.26,0,0,29,4.5
901140,,29,1,2,2026-06-26,2026-06-26,Completed,Franklin,94.14,1.32,1.15,8.44,8.6,0,0,33,4.8
907454,,184,1,3,2026-06-26,2026-06-26,Completed,Brentwood,83.0,1.4,1.32,9.76,7.96,0,0,27,4.2
903748,,97,1,3,2026-06-26,2026-06-26,Completed,Brentwood,80.69,1.41,1.27,9.01,9.02,0,0,26,4.8
901074,,28,1,1,2026-06-26,2026-06-26,Completed,Nolensville,57.4,0.88,0.9,6.53,6.57,0,0,29,4.6
912158,,306,1,1,2026-06-26,2026-06-26,Completed,Nashville,62.82,1.02,0.96,6.36,6.26,0,0,55,4.6
903516,,88,1,1,2026-06-26,2026-06-26,Completed,Nolensville,68.95,1.01,1.17,6.93,6.26,0,0,37,4.9
904322,,110,1,1,2026-06-26,2026-06-26,Completed,Nolensville,59.46,1.04,1.12,6.55,5.63,0,0,28,4.3
909903,,238,1,5,2026-06-26,2026-06-26,Completed,Nashville,58.15,0.95,0.99,6.67,6.58,0,0,42,5.0
904572,,116,1,2,2026-06-27,2026-06-27,Completed,Franklin,55.93,0.96,0.91,6.69,5.92,0,0,26,4.6
902027,,47,1,2,2026-06-27,2026-06-27,Completed,Franklin,53.09,0.92,0.92,6.19,6.41,0,0,35,4.8
907927,,194,1,1,2026-06-27,2026-06-27,Completed,Nolensville,58.21,1.0,0.94,6.19,6.81,0,0,17,4.9
913461,,341,1,5,2026-06-27,2026-06-27,Completed,Nashville,58.09,1.11,1.18,6.36,6.13,0,0,30,4.7
915811,,394,1,2,2026-06-27,2026-06-27,Completed,Spring Hill,63.82,0.92,0.88,6.68,6.49,0,0,42,5.0
913327,,339,1,4,2026-06-27,2026-06-27,Completed,Franklin,53.68,1.07,1.05,6.9,7.14,0,0,37,4.7
905291,,137,1,4,2026-06-27,2026-06-27,Completed,Nolensville,85.38,1.24,1.13,9.37,9.19,0,0,37,4.8
906483,,165,1,2,2026-06-27,2026-06-27,Completed,Franklin,58.53,0.99,1.12,6.17,6.84,0,0,11,4.4
914701,,370,1,5,2026-06-27,2026-06-27,Completed,Nolensville,81.91,1.39,1.46,8.8,8.02,0,0,34,4.6
914150,,356,1,2,2026-06-27,2026-06-27,Completed,Brentwood,93.64,1.42,1.41,8.92,8.63,0,0,31,4.6
903199,,81,1,1,2026-06-27,2026-06-27,Completed,Nashville,93.25,1.29,1.12,8.83,8.76,0,0,33,4.8
910694,,261,1,5,2026-06-27,2026-06-27,Completed,Nashville,54.88,1.03,1.09,6.32,6.55,0,0,19,4.7
906855,,173,1,2,2026-06-27,2026-06-27,Completed,Spring Hill,81.5,1.49,1.53,8.72,8.7,0,0,40,4.7
911216,,280,1,1,2026-06-27,2026-06-27,Completed,Nolensville,52.61,1.06,0.76,5.9,6.34,0,0,25,4.7
902070,,48,1,3,2026-06-27,2026-06-27,Completed,Brentwood,58.42,0.94,1.19,7.05,7.18,1,0,8,4.1
902198,,52,1,2,2026-06-27,2026-06-27,Completed,Franklin,128.01,1.94,1.73,12.8,11.46,0,0,9,4.3
912988,,330,1,2,2026-06-27,2026-06-27,Completed,Franklin,53.83,0.93,0.85,6.33,7.32,0,0,14,4.8
903815,,98,1,2,2026-06-27,2026-06-27,Completed,Franklin,57.22,0.98,0.92,6.27,6.44,0,0,15,4.8
916495,,411,1,2,2026-06-27,2026-06-27,Completed,Franklin,120.63,1.93,2.01,12.51,10.71,0,0,25,4.5
913735,,348,1,4,2026-06-27,2026-06-27,Completed,Spring Hill,58.39,0.97,0.89,6.46,6.43,0,0,21,4.7
905116,,129,1,2,2026-06-27,2026-06-27,Completed,Franklin,81.27,1.36,1.36,9.65,9.76,0,0,28,4.8
917134,50408,97,3,3,2026-06-27,2026-06-27,Completed,Brentwood,744.63,10.03,9.17,191.77,183.31,0,0,19,4.4
901725,,41,1,2,2026-06-27,2026-06-27,Completed,Franklin,56.11,1.02,1.01,5.94,5.97,0,0,23,4.3
914920,,375,1,3,2026-06-27,2026-06-27,Completed,Brentwood,58.97,1.04,1.3,6.14,6.83,0,0,12,4.7
911862,,298,1,5,2026-06-27,2026-06-27,Completed,Nashville,57.52,0.96,0.9,6.7,6.01,0,0,18,5.0
907521,,186,1,5,2026-06-27,2026-06-27,Completed,Nashville,55.27,0.97,1.01,6.21,5.96,0,0,19,4.4
917544,51203,293,7,2,2026-06-27,2026-06-27,Completed,Franklin,6106.61,61.72,56.98,2318.37,2445.46,0,0,30,5.0
905396,,139,1,1,2026-06-27,2026-06-27,Completed,Nolensville,63.06,0.98,0.83,6.89,7.35,0,0,25,4.7
908595,,206,1,3,2026-06-28,2026-06-28,Completed,Nolensville,61.84,0.97,1.34,6.63,6.57,0,0,37,4.3
908256,,199,1,4,2026-06-28,2026-06-28,Completed,Franklin,77.81,1.26,1.11,9.59,10.65,0,0,44,4.7
917297,50708,169,6,1,2026-06-28,2026-06-28,Completed,Nolensville,3305.29,27.9,27.24,1081.75,1091.44,0,0,28,4.7
911276,,281,1,5,2026-06-28,2026-06-28,Completed,Nashville,59.04,1.06,1.0,6.16,6.09,0,0,27,4.9
907351,,182,1,3,2026-06-28,2026-06-28,Completed,Spring Hill,55.1,0.95,0.99,6.36,5.6,0,0,33,4.6
911318,,282,1,4,2026-06-28,2026-06-28,Completed,Spring Hill,126.12,2.02,1.79,12.45,12.31,0,0,25,4.7
914452,,363,1,5,2026-06-28,2026-06-28,Completed,Nashville,57.21,0.98,0.82,6.76,6.56,0,0,24,4.0
912752,,323,1,2,2026-06-28,2026-06-28,Completed,Franklin,76.06,0.99,1.09,6.83,7.59,0,0,24,4.6
907116,,178,1,1,2026-06-28,2026-06-28,Completed,Spring Hill,56.58,1.01,0.93,6.49,6.59,0,0,32,4.2
903960,,102,1,2,2026-06-28,2026-06-28,Completed,Franklin,72.94,0.99,1.06,6.15,5.78,0,0,31,4.7
910287,,250,1,3,2026-06-27,2026-06-28,Completed,Nolensville,84.88,1.36,1.49,8.56,7.36,0,1,40,4.9
911485,,287,1,2,2026-06-28,2026-06-28,Completed,Franklin,58.18,1.01,0.96,7.0,6.79,0,0,13,4.9
916702,,416,1,3,2026-06-28,2026-06-28,Completed,Brentwood,72.6,1.44,1.77,8.04,7.65,0,0,8,4.4
916392,,409,1,3,2026-06-28,2026-06-28,Completed,Brentwood,84.07,1.4,1.61,9.5,9.74,0,0,10,4.2
916434,,410,1,3,2026-06-28,2026-06-28,Completed,Spring Hill,90.94,1.3,1.63,8.62,8.08,0,0,36,4.7
905229,,135,1,5,2026-06-28,2026-06-28,Completed,Spring Hill,61.54,1.04,1.0,6.3,6.0,0,0,21,4.5
905658,,144,1,2,2026-06-28,2026-06-28,Completed,Franklin,60.21,0.98,0.96,6.38,6.13,0,0,22,4.7
914050,,354,1,3,2026-06-28,2026-06-28,Completed,Spring Hill,58.57,1.02,1.22,6.73,6.38,0,0,45,5.0
913528,,342,1,3,2026-06-27,2026-06-28,Completed,Brentwood,57.07,0.97,1.08,6.76,6.65,0,1,40,4.3
900604,,15,1,1,2026-06-27,2026-06-28,Completed,Nolensville,54.75,0.99,0.84,6.42,5.98,0,1,30,4.8
914008,,353,1,1,2026-06-28,2026-06-28,Completed,Nolensville,53.66,0.98,0.88,6.95,7.04,0,0,28,4.6
909215,,222,1,5,2026-06-28,2026-06-28,Completed,Franklin,73.23,1.38,1.31,8.86,8.14,0,0,41,5.0
905761,,146,1,2,2026-06-28,2026-06-28,Completed,Franklin,54.5,1.02,0.97,6.41,6.15,0,0,40,4.1
911378,,283,1,2,2026-06-28,2026-06-28,Completed,Franklin,116.62,2.28,2.11,14.12,16.85,0,0,24,4.3
913053,,331,1,2,2026-06-28,2026-06-28,Completed,Franklin,57.3,0.98,1.06,6.65,6.14,0,0,32,4.8
905593,,143,1,4,2026-06-28,2026-06-28,Completed,Spring Hill,58.07,0.98,0.99,6.38,6.7,0,0,24,4.2
909356,,227,1,3,2026-06-28,2026-06-28,Completed,Brentwood,60.86,0.97,1.39,6.64,6.84,1,0,23,4.2
910005,,242,1,3,2026-06-28,2026-06-28,Completed,Nolensville,82.41,1.39,1.59,8.8,9.65,1,0,16,4.7
905462,,140,1,5,2026-06-28,2026-06-28,Completed,Nolensville,54.72,1.04,0.92,6.31,6.89,0,0,34,4.7
904675,,119,1,2,2026-06-28,2026-06-28,Completed,Franklin,62.78,0.96,0.85,6.62,5.67,0,0,11,4.6
901664,,40,1,2,2026-06-29,2026-06-29,Completed,Franklin,55.26,0.99,1.03,6.7,6.76,0,0,35,4.9
903407,,86,1,3,2026-06-29,2026-06-29,Completed,Brentwood,55.99,1.05,1.16,6.14,6.09,0,0,12,4.6
900881,,22,1,5,2026-06-29,2026-06-29,Completed,Spring Hill,72.29,1.03,1.03,6.72,6.76,0,0,38,4.4
901896,,44,1,3,2026-06-29,2026-06-29,Completed,Brentwood,58.7,1.06,1.39,6.57,6.44,0,0,18,4.8
913947,,352,1,2,2026-06-29,2026-06-29,Completed,Franklin,106.95,1.97,1.76,13.12,13.15,0,0,39,4.8
906440,,164,1,1,2026-06-29,2026-06-29,Completed,Nashville,57.78,0.95,1.03,6.27,5.66,0,0,14,4.7
900838,,21,1,3,2026-06-29,2026-06-29,Completed,Brentwood,90.31,1.36,1.72,9.39,8.63,0,0,23,4.3
906378,,163,1,3,2026-06-29,2026-06-29,Completed,Brentwood,77.48,1.47,1.61,8.72,8.83,0,0,23,4.4
910486,,254,1,2,2026-06-29,2026-06-29,Completed,Franklin,67.95,0.99,1.19,6.66,6.76,0,0,27,4.4
907653,,188,1,2,2026-06-29,2026-06-29,Completed,Nolensville,64.98,0.96,1.01,6.43,5.9,0,0,38,5.0
902755,,66,1,4,2026-06-29,2026-06-29,Completed,Spring Hill,80.63,1.45,1.52,8.98,8.98,0,0,28,4.8
907993,,195,1,4,2026-06-29,2026-06-29,Completed,Nashville,59.11,1.04,1.01,5.88,6.22,0,0,49,4.7
905528,,142,1,1,2026-06-29,2026-06-29,Completed,Nolensville,58.74,1.05,1.02,6.41,5.82,0,0,19,4.5
912856,,328,1,4,2026-06-29,2026-06-29,Completed,Spring Hill,69.77,1.03,1.13,6.85,6.47,0,0,35,5.0
912795,,324,1,4,2026-06-29,2026-06-29,Completed,Franklin,59.84,1.01,0.77,6.61,6.39,0,0,23,4.9
915151,,379,1,3,2026-06-29,2026-06-29,Completed,Brentwood,56.88,1.1,1.25,5.88,6.63,0,0,25,4.5
914739,,371,1,3,2026-06-29,2026-06-29,Completed,Brentwood,54.71,1.07,1.33,6.15,6.78,0,0,10,4.4
915575,,389,1,2,2026-06-29,2026-06-29,Completed,Franklin,55.69,1.0,1.06,6.51,7.5,0,0,26,4.3
