invoice_id,job_id,customer_id,invoice_date,invoice_amount,payment_status,days_to_pay,paid_date
714384,910899,268,2026-06-14,53.14,Paid,5,2026-06-19
714385,913733,348,2026-06-15,56.43,Paid,0,2026-06-15
714386,900776,19,2026-06-15,53.7,Paid,14,2026-06-29
714387,910238,249,2026-06-15,128.58,Paid,1,2026-06-16
714388,908140,197,2026-06-15,125.53,Paid,8,2026-06-23
714389,917220,133,2026-06-15,614.42,Paid,9,2026-06-24
714390,912156,306,2026-06-14,53.87,Paid,16,2026-06-30
714391,915694,391,2026-06-14,98.21,Paid,17,2026-07-01
714392,901534,37,2026-06-14,117.71,Paid,29,2026-07-13
714393,902196,52,2026-06-13,125.95,Paid,3,2026-06-16
714394,912986,330,2026-06-13,58.86,Paid,9,2026-06-22
714395,917391,215,2026-06-13,4110.67,Paid,2,2026-06-15
714396,907368,182,2026-06-13,96.35,Paid,16,2026-06-29
714397,910181,248,2026-06-15,117.3,Paid,2,2026-06-17
714398,909722,234,2026-06-15,94.68,Paid,0,2026-06-15
714399,903197,81,2026-06-14,98.64,Paid,17,2026-07-01
714400,915206,381,2026-06-13,127.46,Paid,9,2026-06-22
714401,900789,19,2026-06-15,87.42,Paid,3,2026-06-18
714402,906710,170,2026-06-13,75.48,Paid,4,2026-06-17
714403,911666,290,2026-06-15,88.37,Paid,0,2026-06-15
714404,913325,339,2026-06-15,59.15,Paid,0,2026-06-15
714405,914700,370,2026-06-13,76.07,Paid,16,2026-06-29
714406,902069,48,2026-06-14,57.8,Paid,11,2026-06-25
714407,906853,173,2026-06-14,79.37,Paid,4,2026-06-18
714408,914148,356,2026-06-13,82.08,Paid,10,2026-06-23
714409,910692,261,2026-06-14,56.81,Paid,13,2026-06-27
714410,910371,251,2026-06-15,96.17,Paid,21,2026-07-06
714411,903358,85,2026-06-14,127.41,Paid,7,2026-06-21
714412,905545,142,2026-06-15,98.29,Paid,9,2026-06-24
714413,912600,318,2026-06-14,93.07,Paid,21,2026-07-05
714414,916493,411,2026-06-14,112.83,Paid,8,2026-06-22
714415,909853,236,2026-06-14,176.5,Paid,0,2026-06-14
714416,909920,238,2026-06-14,98.37,Paid,2,2026-06-16
714417,904405,111,2026-06-15,93.59,Paid,5,2026-06-20
714418,905289,137,2026-06-13,76.58,Paid,0,2026-06-13
714419,901723,41,2026-06-15,60.05,Paid,11,2026-06-26
714420,913526,342,2026-06-15,51.78,Paid,25,2026-07-10
714421,904571,116,2026-06-14,63.73,Paid,4,2026-06-18
714422,913459,341,2026-06-15,56.59,Paid,7,2026-06-22
714423,913620,345,2026-06-14,93.26,Paid,8,2026-06-22
714424,916175,403,2026-06-13,122.21,Paid,3,2026-06-16
714425,903292,84,2026-06-13,96.35,Paid,9,2026-06-22
714426,912043,303,2026-06-13,132.31,Paid,12,2026-06-25
714427,907519,186,2026-06-13,54.45,Paid,20,2026-07-03
714428,910285,250,2026-06-13,75.64,Paid,3,2026-06-16
714429,913344,339,2026-06-14,93.03,Paid,16,2026-06-30
714430,906482,165,2026-06-13,57.59,Paid,8,2026-06-21
714431,911376,283,2026-06-16,117.06,Paid,0,2026-06-16
714432,902838,69,2026-06-16,103.52,Paid,22,2026-07-08
714433,912750,323,2026-06-15,64.54,Paid,23,2026-07-08
714434,905759,146,2026-06-15,62.71,Paid,6,2026-06-21
714435,911733,293,2026-06-15,91.37,Paid,14,2026-06-29
714436,906059,152,2026-06-16,97.79,Paid,10,2026-06-26
714437,911484,287,2026-06-15,55.1,Paid,0,2026-06-15
714438,907471,184,2026-06-16,124.99,Paid,11,2026-06-27
714439,909213,222,2026-06-15,76.75,Paid,19,2026-07-04
714440,905656,144,2026-06-14,55.83,Paid,0,2026-06-14
714441,916390,409,2026-06-16,77.71,Paid,3,2026-06-19
714442,911274,281,2026-06-15,55.85,Paid,13,2026-06-28
714443,911317,282,2026-06-16,120.22,Paid,0,2026-06-16
714444,916433,410,2026-06-16,99.6,Paid,17,2026-07-03
714445,909147,221,2026-06-16,120.16,Paid,0,2026-06-16
714446,906022,151,2026-06-14,100.46,Paid,13,2026-06-27
714447,901364,34,2026-06-16,112.7,Paid,19,2026-07-05
714448,915875,395,2026-06-15,60.88,Paid,0,2026-06-15
714449,907349,182,2026-06-14,55.52,Paid,6,2026-06-20
714450,916512,411,2026-06-15,178.92,Paid,19,2026-07-04
714451,901913,44,2026-06-14,85.06,Paid,15,2026-06-29
714452,912647,320,2026-06-15,69.78,Paid,9,2026-06-24
714453,901261,31,2026-06-15,181.77,Paid,8,2026-06-23
714454,901959,45,2026-06-14,53.13,Paid,0,2026-06-14
714455,905460,140,2026-06-14,59.9,Paid,4,2026-06-18
714456,914957,376,2026-06-16,72.04,Paid,2,2026-06-18
714457,907114,178,2026-06-16,57.18,Paid,0,2026-06-16
714458,905591,143,2026-06-15,52.2,Paid,16,2026-07-01
714459,904674,119,2026-06-16,54.44,Paid,0,2026-06-16
714460,916700,416,2026-06-15,81.98,Paid,4,2026-06-19
714461,908254,199,2026-06-14,78.38,Paid,9,2026-06-23
714462,908748,210,2026-06-14,54.51,Paid,0,2026-06-14
714463,908711,209,2026-06-14,59.81,Paid,4,2026-06-18
714464,913051,331,2026-06-15,61.64,Paid,9,2026-06-24
714465,903642,95,2026-06-14,89.21,Paid,5,2026-06-19
714466,909787,235,2026-06-14,93.38,Paid,16,2026-06-30
714467,908612,206,2026-06-16,90.55,Paid,0,2026-06-16
714468,904038,103,2026-06-15,126.38,Paid,0,2026-06-15
714469,917316,174,2026-06-14,1486.1,Paid,2,2026-06-16
714470,914006,353,2026-06-16,57.97,Paid,14,2026-06-30
714471,910352,251,2026-06-16,57.18,Paid,18,2026-07-04
714472,905228,135,2026-06-15,59.29,Paid,2,2026-06-17
714473,909901,238,2026-06-16,62.44,Paid,8,2026-06-24
714474,914049,354,2026-06-14,47.19,Paid,3,2026-06-17
714475,908593,206,2026-06-14,56.37,Paid,14,2026-06-28
714476,914300,359,2026-06-14,110.81,Paid,4,2026-06-18
714477,914062,354,2026-06-16,85.78,Paid,0,2026-06-16
714478,908396,203,2026-06-15,74.89,Paid,19,2026-07-04
714479,903959,102,2026-06-16,72.47,Paid,33,2026-07-19
714480,900855,21,2026-06-15,146.57,Paid,24,2026-07-09
714481,914450,363,2026-06-16,58.39,Paid,10,2026-06-26
714482,913478,341,2026-06-14,90.45,Paid,0,2026-06-14
714483,910003,242,2026-06-16,84.76,Paid,11,2026-06-27
714484,911293,281,2026-06-17,91.59,Paid,11,2026-06-28
714485,904103,104,2026-06-15,97.28,Paid,6,2026-06-21
714486,907651,188,2026-06-16,71.78,Paid,36,2026-07-22
714487,915244,382,2026-06-17,118.69,Paid,19,2026-07-06
714488,912356,312,2026-06-15,217.25,Paid,24,2026-07-09
714489,916781,418,2026-06-17,58.37,Paid,0,2026-06-17
714490,902263,53,2026-06-17,88.89,Paid,11,2026-06-28
714491,901828,43,2026-06-17,58.55,Paid,3,2026-06-20
714492,913545,342,2026-06-16,93.78,Paid,0,2026-06-16
714493,908188,198,2026-06-16,111.47,Paid,0,2026-06-16
714494,901477,36,2026-06-15,86.22,Paid,4,2026-06-19
714495,915573,389,2026-06-17,57.09,Paid,3,2026-06-20
714496,901663,40,2026-06-16,58.86,Paid,1,2026-06-17
714497,909354,227,2026-06-15,64.05,Paid,9,2026-06-24
714498,907991,195,2026-06-16,53.79,Paid,2,2026-06-18
714499,913946,352,2026-06-17,116.87,Paid,16,2026-07-03
714500,900836,21,2026-06-16,95.55,Paid,12,2026-06-28
714501,900880,22,2026-06-16,70.54,Paid,13,2026-06-29
714502,904019,103,2026-06-15,81.21,Paid,9,2026-06-24
714503,900204,4,2026-06-17,120.67,Paid,8,2026-06-25
714504,913667,347,2026-06-16,61.05,Paid,13,2026-06-29
714505,903471,87,2026-06-16,57.51,Paid,8,2026-06-24
714506,915193,381,2026-06-16,79.42,Paid,2,2026-06-18
714507,900940,25,2026-06-17,79.71,Paid,10,2026-06-27
714508,902970,71,2026-06-16,98.87,Paid,8,2026-06-24
714509,912337,312,2026-06-16,149.72,Paid,18,2026-07-04
714510,904875,123,2026-06-15,58.86,Paid,0,2026-06-15
714511,904386,111,2026-06-17,57.39,Paid,5,2026-06-22
714512,910304,250,2026-06-16,121.4,Paid,0,2026-06-16
714513,902753,66,2026-06-15,77.06,Paid,13,2026-06-28
714514,901894,44,2026-06-16,55.74,Paid,0,2026-06-16
714515,909034,216,2026-06-16,88.18,Paid,6,2026-06-22
714516,905526,142,2026-06-15,56.82,Paid,0,2026-06-15
714517,906438,164,2026-06-15,55.11,Paid,3,2026-06-18
714518,902588,62,2026-06-15,74.91,Paid,0,2026-06-15
714519,902410,57,2026-06-16,66.84,Paid,18,2026-07-04
714520,915422,386,2026-06-17,90.65,Paid,4,2026-06-21
714521,910484,254,2026-06-17,74.13,Paid,12,2026-06-29
714522,906377,163,2026-06-16,74.3,Paid,0,2026-06-16
714523,903490,87,2026-06-16,96.07,Paid,3,2026-06-19
714524,902469,58,2026-06-17,70.74,Paid,18,2026-07-05
714525,913392,340,2026-06-17,69.81,Paid,27,2026-07-14
714526,911647,290,2026-06-17,55.4,Paid,0,2026-06-17
714527,912794,324,2026-06-15,56.16,Paid,0,2026-06-15
714528,912873,328,2026-06-17,108.8,Paid,8,2026-06-25
714529,904650,118,2026-06-18,91.93,Paid,3,2026-06-21
714530,902601,62,2026-06-17,123.91,Paid,18,2026-07-05
714531,900279,7,2026-06-18,93.06,Paid,12,2026-06-30
714532,900370,10,2026-06-17,55.63,Paid,9,2026-06-26
714533,904528,115,2026-06-17,68.83,Paid,7,2026-06-24
714534,916222,404,2026-06-16,55.0,Paid,8,2026-06-24
714535,911032,270,2026-06-17,52.29,Paid,25,2026-07-12
714536,906561,166,2026-06-17,99.51,Paid,30,2026-07-17
714537,908687,208,2026-06-16,192.15,Paid,0,2026-06-16
714538,902820,69,2026-06-18,59.31,Paid,7,2026-06-25
714539,903917,100,2026-06-17,124.63,Paid,13,2026-06-30
714540,906543,166,2026-06-18,55.89,Paid,8,2026-06-26
714541,912854,328,2026-06-17,63.88,Paid,15,2026-07-02
714542,916841,419,2026-06-18,76.28,Paid,6,2026-06-24
714543,915017,377,2026-06-18,82.91,Paid,22,2026-07-10
714544,916138,402,2026-06-17,119.64,Paid,18,2026-07-05
714545,909769,235,2026-06-18,59.29,Paid,22,2026-07-10
714546,915149,379,2026-06-16,54.01,Paid,10,2026-06-26
714547,906009,151,2026-06-18,55.87,Paid,2,2026-06-20
714548,900046,1,2026-06-17,60.85,Paid,15,2026-07-02
714549,908273,199,2026-06-18,121.22,Paid,0,2026-06-18
714550,910566,256,2026-06-16,62.14,Paid,6,2026-06-22
714551,901521,37,2026-06-16,65.85,Paid,25,2026-07-11
714552,906767,171,2026-06-17,127.14,Paid,6,2026-06-23
714553,916925,420,2026-06-18,114.42,Paid,7,2026-06-25
714554,909600,232,2026-06-18,57.69,Paid,5,2026-06-23
714555,914789,372,2026-06-16,182.64,Paid,14,2026-06-30
714556,914348,361,2026-06-18,53.22,Paid,9,2026-06-27
714557,908865,212,2026-06-18,112.93,Paid,19,2026-07-07
714558,914087,355,2026-06-17,56.46,Paid,5,2026-06-22
714559,913959,352,2026-06-17,184.04,Paid,6,2026-06-23
714560,904216,107,2026-06-16,56.54,Paid,15,2026-07-01
714561,906390,163,2026-06-18,136.04,Paid,1,2026-06-19
714562,908529,205,2026-06-17,75.55,Paid,3,2026-06-20
714563,906084,153,2026-06-17,78.24,Paid,6,2026-06-23
714564,900893,22,2026-06-18,105.78,Paid,19,2026-07-07
714565,915281,383,2026-06-16,94.06,Paid,0,2026-06-16
714566,912921,329,2026-06-18,66.25,Paid,13,2026-07-01
714567,915942,397,2026-06-16,57.57,Paid,3,2026-06-19
714568,906984,176,2026-06-17,75.05,Paid,0,2026-06-17
714569,906937,175,2026-06-18,145.53,Paid,33,2026-07-21
714570,909082,219,2026-06-16,73.18,Paid,19,2026-07-05
714571,916325,408,2026-06-18,53.51,Paid,13,2026-07-01
714572,904151,105,2026-06-18,60.65,Paid,10,2026-06-28
714573,916265,406,2026-06-18,57.59,Paid,6,2026-06-24
714574,907586,187,2026-06-18,57.34,Paid,0,2026-06-18
714575,911836,295,2026-06-16,117.28,Paid,13,2026-06-29
714576,906918,175,2026-06-18,95.33,Paid,24,2026-07-12
714577,904584,116,2026-06-16,98.9,Paid,13,2026-06-29
714578,917537,289,2026-06-18,592.36,Paid,6,2026-06-24
714579,902952,71,2026-06-18,54.15,Paid,1,2026-06-19
714580,906314,159,2026-06-16,162.88,Paid,13,2026-06-29
714581,907158,179,2026-06-16,87.08,Paid,9,2026-06-25
714582,904942,124,2026-06-16,72.72,Paid,23,2026-07-09
714583,904752,120,2026-06-16,132.1,Paid,4,2026-06-20
714584,914738,371,2026-06-17,62.91,Paid,17,2026-07-04
714585,900089,2,2026-06-19,58.05,Paid,9,2026-06-28
714586,908057,196,2026-06-17,51.95,Paid,0,2026-06-17
714587,904085,104,2026-06-17,57.21,Paid,7,2026-06-24
714588,915470,387,2026-06-19,66.39,Paid,8,2026-06-27
714589,908978,215,2026-06-18,123.79,Paid,0,2026-06-18
714590,903661,95,2026-06-18,153.29,Paid,20,2026-07-08
714591,914637,367,2026-06-19,94.88,Paid,6,2026-06-25
714592,905844,147,2026-06-18,87.31,Paid,17,2026-07-05
714593,900686,16,2026-06-19,91.07,Paid,16,2026-07-05
714594,900102,2,2026-06-18,97.52,Paid,0,2026-06-18
714595,909553,231,2026-06-17,125.55,Paid,11,2026-06-28
714596,916100,401,2026-06-17,98.43,Paid,8,2026-06-25
714597,901346,34,2026-06-17,65.9,Paid,23,2026-07-10
714598,914662,368,2026-06-17,59.94,Paid,2,2026-06-19
714599,906135,155,2026-06-18,85.52,Paid,13,2026-07-01
714600,913752,348,2026-06-19,96.95,Paid,8,2026-06-27
714601,903149,79,2026-06-17,98.3,Paid,11,2026-06-28
714602,911987,302,2026-06-17,126.54,Paid,13,2026-06-30
714603,905007,125,2026-06-19,78.85,Paid,9,2026-06-28
714604,909703,234,2026-06-18,56.09,Paid,2,2026-06-20
714605,916125,402,2026-06-19,64.98,Paid,15,2026-07-04
714606,910200,248,2026-06-19,189.26,Paid,0,2026-06-19
714607,906239,157,2026-06-18,86.68,Paid,0,2026-06-18
714608,908912,213,2026-06-19,125.23,Paid,2,2026-06-21
714609,915676,391,2026-06-19,67.73,Paid,17,2026-07-06
714610,910626,259,2026-06-19,124.3,Paid,6,2026-06-25
714611,900668,16,2026-06-17,57.3,Paid,21,2026-07-08
714612,904259,109,2026-06-19,55.96,Paid,6,2026-06-25
714613,907285,181,2026-06-19,58.6,Paid,8,2026-06-27
714614,906626,167,2026-06-18,97.27,Paid,6,2026-06-24
714615,901572,38,2026-06-19,97.81,Paid,13,2026-07-02
714616,906301,159,2026-06-17,90.75,Paid,18,2026-07-05
714617,905909,148,2026-06-18,91.23,Paid,6,2026-06-24
714618,913117,333,2026-06-17,83.21,Paid,3,2026-06-20
714619,902706,65,2026-06-19,91.54,Paid,5,2026-06-24
714620,910796,266,2026-06-18,58.94,Paid,0,2026-06-18
714621,915344,385,2026-06-18,79.27,Paid,2,2026-06-20
714622,913921,351,2026-06-18,87.65,Paid,7,2026-06-25
714623,904828,122,2026-06-18,159.98,Paid,33,2026-07-21
714624,912200,307,2026-06-18,55.33,Paid,2,2026-06-20
714625,906792,172,2026-06-19,57.8,Paid,2,2026-06-21
714626,903405,86,2026-06-18,56.86,Paid,5,2026-06-23
714627,907783,191,2026-06-18,118.16,Paid,0,2026-06-18
714628,906221,157,2026-06-17,55.79,Paid,0,2026-06-17
714629,903056,76,2026-06-18,57.61,Paid,0,2026-06-18
714630,905072,126,2026-06-19,76.82,Paid,5,2026-06-24
714631,907049,177,2026-06-17,54.09,Paid,16,2026-07-03
714632,901676,40,2026-06-19,92.39,Paid,0,2026-06-19
714633,916719,416,2026-06-17,135.28,Paid,19,2026-07-06
714634,911172,279,2026-06-18,57.19,Paid,0,2026-06-18
714635,911758,294,2026-06-18,92.86,Paid,6,2026-06-24
714636,915404,386,2026-06-20,58.71,Paid,19,2026-07-09
714637,910851,267,2026-06-20,186.28,Paid,10,2026-06-30
714638,900064,1,2026-06-20,93.54,Paid,17,2026-07-07
714639,914282,359,2026-06-18,80.62,Paid,0,2026-06-18
714640,916045,399,2026-06-18,57.46,Paid,14,2026-07-02
714641,911771,294,2026-06-18,144.81,Paid,25,2026-07-13
714642,910182,248,2026-06-18,115.49,Paid,2,2026-06-20
714643,905191,133,2026-06-18,57.93,Paid,7,2026-06-25
714644,915894,395,2026-06-20,94.11,Paid,11,2026-07-01
714645,915998,398,2026-06-18,93.79,Paid,12,2026-06-30
714646,908075,196,2026-06-20,98.65,Paid,6,2026-06-26
714647,908122,197,2026-06-19,72.91,Paid,9,2026-06-28
714648,912513,316,2026-06-19,120.89,Paid,2,2026-06-21
714649,909166,221,2026-06-18,188.8,Paid,7,2026-06-25
714650,910814,266,2026-06-20,92.12,Paid,5,2026-06-25
714651,909295,226,2026-06-20,81.9,Paid,6,2026-06-26
714652,911818,295,2026-06-18,65.42,Paid,23,2026-07-11
714653,915960,397,2026-06-19,82.58,Paid,0,2026-06-19
714654,908463,204,2026-06-18,60.57,Paid,11,2026-06-29
714655,905891,148,2026-06-20,53.25,Paid,14,2026-07-04
714656,913411,340,2026-06-19,109.41,Paid,34,2026-07-23
714657,910528,255,2026-06-20,55.09,Paid,15,2026-07-05
714658,914517,365,2026-06-20,51.65,Paid,19,2026-07-09
714659,904777,121,2026-06-20,63.7,Paid,20,2026-07-10
714660,917263,152,2026-06-18,442.69,Paid,7,2026-06-25
714661,901007,27,2026-06-19,79.73,Paid,4,2026-06-23
714662,903832,98,2026-06-18,96.11,Paid,10,2026-06-28
714663,904339,110,2026-06-18,114.37,Paid,24,2026-07-12
714664,913903,351,2026-06-19,58.72,Paid,0,2026-06-19
714665,909477,229,2026-06-19,99.96,Paid,6,2026-06-25
714666,912704,322,2026-06-20,177.02,Paid,18,2026-07-08
714667,901243,31,2026-06-18,122.77,Paid,19,2026-07-07
714668,900752,18,2026-06-20,97.61,Paid,13,2026-07-03
714669,903424,86,2026-06-20,90.5,Paid,11,2026-07-01
714670,910918,268,2026-06-20,94.93,Paid,8,2026-06-28
714671,908724,209,2026-06-18,87.87,Paid,0,2026-06-18
714672,915525,388,2026-06-20,94.83,Paid,0,2026-06-20
714673,902367,55,2026-06-18,87.82,Paid,9,2026-06-27
714674,902282,53,2026-06-19,150.11,Paid,17,2026-07-06
714675,909656,233,2026-06-19,135.48,Paid,15,2026-07-04
714676,904169,105,2026-06-18,89.83,Paid,0,2026-06-18
714677,911922,299,2026-06-18,57.0,Paid,10,2026-06-28
714678,909502,230,2026-06-19,119.72,Paid,6,2026-06-25
714679,906608,167,2026-06-20,59.56,Paid,2,2026-06-22
714680,913856,350,2026-06-18,90.57,Paid,4,2026-06-22
714681,904734,120,2026-06-20,81.15,Paid,2,2026-06-22
714682,904272,109,2026-06-18,92.62,Paid,3,2026-06-21
714683,900186,4,2026-06-20,69.51,Paid,8,2026-06-28
714684,912090,304,2026-06-20,84.17,Paid,18,2026-07-08
714685,904632,118,2026-06-20,57.67,Paid,11,2026-07-01
714686,911330,282,2026-06-18,188.95,Paid,5,2026-06-23
714687,907405,183,2026-06-20,123.26,Paid,9,2026-06-29
714688,910749,262,2026-06-18,119.3,Paid,21,2026-07-09
714689,916859,419,2026-06-20,122.58,Paid,9,2026-06-29
714690,914619,367,2026-06-18,52.9,Paid,2,2026-06-20
714691,904468,114,2026-06-20,63.8,Paid,28,2026-07-18
714692,912470,314,2026-06-20,72.12,Paid,34,2026-07-24
714693,910135,247,2026-06-19,113.51,Paid,15,2026-07-04
714694,911442,286,2026-06-19,54.06,Paid,12,2026-07-01
714695,912404,313,2026-06-19,115.17,Paid,14,2026-07-03
714696,903216,81,2026-06-18,143.1,Paid,12,2026-06-30
714697,900431,11,2026-06-18,60.11,Paid,26,2026-07-14
714698,917515,278,2026-06-20,6658.27,Paid,0,2026-06-20
714699,912939,329,2026-06-20,120.49,Paid,18,2026-07-08
714700,915761,393,2026-06-19,126.79,Paid,0,2026-06-19
714701,907219,180,2026-06-19,77.4,Paid,6,2026-06-25
714702,903747,97,2026-06-21,72.57,Paid,13,2026-07-04
714703,900734,18,2026-06-20,56.67,Paid,17,2026-07-07
714704,905826,147,2026-06-19,61.66,Paid,13,2026-07-02
714705,903099,77,2026-06-21,68.91,Paid,23,2026-07-14
714706,905090,126,2026-06-20,130.54,Paid,19,2026-07-09
714707,908336,201,2026-06-19,57.45,Paid,0,2026-06-19
714708,914838,373,2026-06-19,62.09,Paid,2,2026-06-21
714709,907453,184,2026-06-19,81.79,Paid,14,2026-07-03
714710,903112,77,2026-06-19,109.14,Paid,18,2026-07-07
714711,901559,38,2026-06-21,60.05,Paid,14,2026-07-05
714712,917039,53,2026-06-19,3985.11,Paid,19,2026-07-08
714713,914216,357,2026-06-19,81.65,Paid,7,2026-06-26
714714,901620,39,2026-06-20,53.25,Paid,4,2026-06-24
714715,901767,42,2026-06-21,80.73,Paid,18,2026-07-09
714716,903241,83,2026-06-20,63.19,Paid,21,2026-07-11
714717,910900,268,2026-06-21,58.45,Paid,13,2026-07-04
714718,909148,221,2026-06-21,118.49,Paid,13,2026-07-04
714719,912108,304,2026-06-19,151.63,Paid,27,2026-07-16
714720,911497,287,2026-06-19,91.29,Paid,4,2026-06-23
714721,915743,393,2026-06-21,77.87,Paid,15,2026-07-06
714722,914366,361,2026-06-21,92.8,Paid,3,2026-06-24
714723,908674,208,2026-06-20,120.2,Paid,6,2026-06-26
714724,901286,32,2026-06-21,60.15,Paid,0,2026-06-21
714725,904815,122,2026-06-21,88.85,Paid,30,2026-07-21
714726,910419,252,2026-06-21,58.81,Paid,5,2026-06-26
714727,911545,288,2026-06-19,55.12,Paid,2,2026-06-21
714728,914391,362,2026-06-19,58.79,Paid,1,2026-06-20
714729,900345,9,2026-06-19,85.97,Paid,30,2026-07-19
714730,908761,210,2026-06-20,92.02,Paid,5,2026-06-25
714731,907718,190,2026-06-20,82.66,Paid,25,2026-07-15
714732,900327,9,2026-06-21,57.75,Paid,4,2026-06-25
714733,914535,365,2026-06-19,87.52,Paid,11,2026-06-30
714734,902130,51,2026-06-20,66.97,Paid,19,2026-07-09
714735,902650,64,2026-06-21,73.6,Paid,0,2026-06-21
714736,908810,211,2026-06-19,71.35,Paid,16,2026-07-05
714737,906339,161,2026-06-19,58.15,Paid,17,2026-07-06
714738,903577,92,2026-06-20,81.83,Paid,5,2026-06-25
714739,902385,55,2026-06-19,175.01,Paid,12,2026-07-01
714740,902563,61,2026-06-19,118.27,Paid,17,2026-07-06
714741,904234,107,2026-06-21,89.76,Paid,9,2026-06-30
714742,901157,29,2026-06-20,149.97,Paid,4,2026-06-24
714743,911715,293,2026-06-19,60.27,Paid,0,2026-06-19
714744,901139,29,2026-06-19,92.33,Paid,21,2026-07-10
714745,901073,28,2026-06-20,55.28,Paid,2,2026-06-22
714746,909540,231,2026-06-19,78.09,Paid,12,2026-07-01
714747,906495,165,2026-06-20,93.44,Paid,28,2026-07-18
714748,913801,349,2026-06-19,116.31,Paid,7,2026-06-26
714749,917480,260,2026-06-20,1212.17,Paid,10,2026-06-30
714750,913259,336,2026-06-19,84.17,Paid,10,2026-06-29
714751,910966,269,2026-06-20,60.28,Paid,1,2026-06-21
714752,902887,70,2026-06-21,72.57,Paid,29,2026-07-20
714753,900554,14,2026-06-20,118.35,Paid,25,2026-07-15
714754,904321,110,2026-06-21,66.58,Paid,28,2026-07-19
714755,909902,238,2026-06-19,56.75,Paid,18,2026-07-07
714756,912157,306,2026-06-19,55.23,Paid,3,2026-06-22
714757,915084,378,2026-06-20,117.67,Paid,10,2026-06-30
714758,905241,135,2026-06-20,91.02,Paid,0,2026-06-20
714759,914675,368,2026-06-20,93.12,Paid,8,2026-06-28
714760,916907,420,2026-06-20,80.34,Paid,0,2026-06-20
714761,910353,251,2026-06-21,58.56,Paid,11,2026-07-02
714762,909373,227,2026-06-21,99.51,Paid,13,2026-07-04
714763,901413,35,2026-06-21,57.82,Paid,12,2026-07-03
714764,909421,228,2026-06-21,84.65,Paid,8,2026-06-29
714765,909835,236,2026-06-19,116.75,Paid,0,2026-06-19
714766,905947,149,2026-06-19,91.56,Paid,8,2026-06-27
714767,914713,370,2026-06-19,132.79,Paid,0,2026-06-19
714768,900449,11,2026-06-19,94.97,Paid,13,2026-07-02
714769,901780,42,2026-06-21,133.37,Paid,10,2026-07-01
714770,903814,98,2026-06-22,58.52,Paid,6,2026-06-28
714771,910984,269,2026-06-21,90.08,Paid,0,2026-06-21
714772,905778,146,2026-06-20,96.41,Paid,12,2026-07-02
714773,913734,348,2026-06-20,60.36,Paid,14,2026-07-04
714774,902995,72,2026-06-21,71.98,Paid,27,2026-07-18
714775,910047,245,2026-06-22,73.76,Paid,3,2026-06-25
714776,904687,119,2026-06-22,85.75,Paid,13,2026-07-05
714777,908415,203,2026-06-20,121.47,Paid,3,2026-06-23
714778,900603,15,2026-06-21,51.54,Paid,12,2026-07-03
714779,906854,173,2026-06-20,74.55,Paid,22,2026-07-12
714780,909643,233,2026-06-21,82.92,Paid,12,2026-07-03
714781,911395,283,2026-06-21,201.85,Paid,9,2026-06-30
714782,901724,41,2026-06-22,65.16,Paid,0,2026-06-22
714783,911460,286,2026-06-21,96.07,Paid,9,2026-06-30
714784,908311,200,2026-06-21,113.28,Paid,23,2026-07-14
714785,910060,245,2026-06-21,122.72,Paid,3,2026-06-24
714786,903008,72,2026-06-21,131.2,Paid,9,2026-06-30
714787,915810,394,2026-06-20,71.89,Paid,5,2026-06-25
714788,910122,247,2026-06-20,65.16,Paid,16,2026-07-06
714789,900383,10,2026-06-22,95.12,Paid,0,2026-06-22
714790,902026,47,2026-06-21,53.34,Paid,0,2026-06-21
714791,902197,52,2026-06-20,113.34,Paid,0,2026-06-20
714792,906711,170,2026-06-21,79.73,Paid,4,2026-06-25
714793,913326,339,2026-06-22,59.28,Paid,8,2026-06-30
714794,900498,13,2026-06-20,55.84,Paid,9,2026-06-29
714795,911563,288,2026-06-22,84.41,Paid,0,2026-06-22
714796,913460,341,2026-06-22,60.29,Paid,3,2026-06-25
714797,914149,356,2026-06-22,78.5,Paid,5,2026-06-27
714798,904546,115,2026-06-20,100.05,Paid,17,2026-07-07
714799,912276,309,2026-06-20,59.19,Paid,5,2026-06-25
714800,907839,192,2026-06-21,172.91,Paid,3,2026-06-24
714801,907926,194,2026-06-21,56.88,Paid,10,2026-07-01
714802,905308,137,2026-06-20,122.27,Paid,9,2026-06-29
714803,910693,261,2026-06-22,58.7,Paid,17,2026-07-09
714804,916598,413,2026-06-22,80.46,Paid,0,2026-06-22
714805,903198,81,2026-06-20,89.03,Paid,15,2026-07-05
714806,916537,412,2026-06-22,81.57,Paid,13,2026-07-05
714807,903699,96,2026-06-21,86.2,Paid,21,2026-07-12
714808,905395,139,2026-06-22,57.89,Paid,25,2026-07-17
714809,905290,137,2026-06-21,77.26,Paid,9,2026-06-30
714810,910579,256,2026-06-22,102.77,Paid,0,2026-06-22
714811,901496,36,2026-06-21,123.35,Paid,13,2026-07-04
714812,910736,262,2026-06-20,76.29,Paid,7,2026-06-27
714813,910225,249,2026-06-20,81.39,Paid,21,2026-07-11
714814,901182,30,2026-06-20,60.45,Paid,0,2026-06-20
714815,912987,330,2026-06-22,57.26,Paid,14,2026-07-06
714816,914776,372,2026-06-21,109.73,Paid,0,2026-06-21
714817,903279,84,2026-06-22,59.42,Paid,15,2026-07-07
714818,916494,411,2026-06-20,124.1,Paid,0,2026-06-20
