job_id,employee_id,crew_id,work_date,labor_hours,labor_cost
902748,1011,4,2026-05-11,0.26,4.84
902748,1012,4,2026-05-11,0.49,9.05
903466,1001,1,2026-05-11,0.43,10.53
903466,1002,1,2026-05-11,0.35,7.42
903466,1003,1,2026-05-11,0.08,1.72
901889,1007,3,2026-05-11,0.11,2.49
901889,1008,3,2026-05-11,0.85,18.05
901889,1009,3,2026-05-11,0.07,1.41
913662,1013,5,2026-05-11,0.36,9.15
913662,1014,5,2026-05-11,0.26,5.12
913662,1015,5,2026-05-11,0.51,9.64
907986,1001,1,2026-05-11,0.26,6.37
907986,1002,1,2026-05-11,0.24,5.09
907986,1003,1,2026-05-11,0.49,10.54
913604,1001,1,2026-05-11,0.16,3.92
913604,1002,1,2026-05-11,0.34,7.21
913604,1003,1,2026-05-11,0.38,8.17
906433,1013,5,2026-05-11,0.13,3.3
906433,1014,5,2026-05-11,0.32,6.3
906433,1015,5,2026-05-11,0.55,10.4
903400,1007,3,2026-05-11,0.55,12.45
903400,1008,3,2026-05-11,0.36,7.65
903400,1009,3,2026-05-11,0.23,4.63
909698,1010,4,2026-05-11,0.14,3.47
909698,1011,4,2026-05-11,0.33,6.15
909698,1012,4,2026-05-11,0.36,6.65
909018,1010,4,2026-05-11,0.34,8.42
909018,1011,4,2026-05-11,0.11,2.05
909018,1012,4,2026-05-11,0.44,8.13
905521,1001,1,2026-05-11,0.42,10.29
905521,1002,1,2026-05-11,0.31,6.57
905521,1003,1,2026-05-11,0.18,3.87
907861,1004,2,2026-05-11,0.26,5.7
907861,1005,2,2026-05-11,0.19,3.84
907861,1006,2,2026-05-11,0.55,10.98
917638,1007,3,2026-05-11,3.85,87.16
917638,1008,3,2026-05-11,2.88,61.17
917638,1009,3,2026-05-11,0.91,18.3
915568,1004,2,2026-05-11,0.63,13.81
915568,1005,2,2026-05-11,0.22,4.44
915568,1006,2,2026-05-11,0.2,3.99
917092,1007,3,2026-05-11,6.77,153.27
917092,1008,3,2026-05-11,6.01,127.65
917092,1009,3,2026-05-11,10.77,216.58
911642,1001,1,2026-05-11,0.48,11.76
911642,1002,1,2026-05-11,0.39,8.27
911642,1003,1,2026-05-11,0.12,2.58
904014,1004,2,2026-05-11,0.42,9.21
904014,1005,2,2026-05-11,0.5,10.1
904014,1006,2,2026-05-11,0.33,6.59
908183,1010,4,2026-05-11,0.17,4.21
908183,1011,4,2026-05-11,0.75,13.97
908183,1012,4,2026-05-11,0.99,18.29
910479,1004,2,2026-05-11,0.29,6.36
910479,1005,2,2026-05-11,0.29,5.86
910479,1006,2,2026-05-11,0.3,5.99
913157,1007,3,2026-05-11,0.19,4.3
913157,1008,3,2026-05-11,0.71,15.08
913157,1009,3,2026-05-11,0.35,7.04
913387,1010,4,2026-05-11,0.07,1.73
913387,1011,4,2026-05-11,0.59,10.99
913387,1012,4,2026-05-11,0.21,3.88
916320,1007,3,2026-05-11,0.53,12.0
916320,1008,3,2026-05-11,0.3,6.37
916320,1009,3,2026-05-11,0.17,3.42
900041,1007,3,2026-05-12,0.38,8.6
900041,1008,3,2026-05-12,0.23,4.89
900041,1009,3,2026-05-12,0.56,11.26
904937,1004,2,2026-05-12,0.48,10.52
904937,1005,2,2026-05-12,0.36,7.27
904937,1006,2,2026-05-12,0.51,10.18
904211,1010,4,2026-05-12,0.2,4.95
904211,1011,4,2026-05-12,0.54,10.06
904211,1012,4,2026-05-12,0.15,2.77
914343,1013,5,2026-05-12,0.76,19.31
914343,1014,5,2026-05-12,0.21,4.14
914343,1015,5,2026-05-12,0.18,3.4
911027,1013,5,2026-05-12,0.17,4.32
911027,1014,5,2026-05-12,0.42,8.27
911027,1015,5,2026-05-12,0.31,5.86
909595,1010,4,2026-05-12,0.19,4.7
909595,1011,4,2026-05-12,0.33,6.15
909595,1012,4,2026-05-12,0.3,5.54
902947,1007,3,2026-05-12,0.45,10.19
902947,1008,3,2026-05-12,0.34,7.22
902947,1009,3,2026-05-12,0.5,10.05
909764,1004,2,2026-05-12,0.1,2.19
909764,1005,2,2026-05-12,0.55,11.11
909764,1006,2,2026-05-12,0.43,8.59
913567,1004,2,2026-05-12,0.57,12.49
913567,1005,2,2026-05-12,0.37,7.47
913567,1006,2,2026-05-12,0.33,6.59
909077,1004,2,2026-05-12,0.51,11.18
909077,1005,2,2026-05-12,0.23,4.65
909077,1006,2,2026-05-12,0.33,6.59
913195,1007,3,2026-05-12,0.16,3.62
913195,1008,3,2026-05-12,0.14,2.97
913195,1009,3,2026-05-12,0.78,15.69
915012,1007,3,2026-05-12,0.35,7.92
915012,1008,3,2026-05-12,0.61,12.96
915012,1009,3,2026-05-12,1.03,20.71
903912,1010,4,2026-05-12,0.48,11.88
903912,1011,4,2026-05-12,0.87,16.21
903912,1012,4,2026-05-12,0.46,8.5
904523,1013,5,2026-05-12,0.35,8.89
904523,1014,5,2026-05-12,0.39,7.68
904523,1015,5,2026-05-12,0.24,4.54
907581,1001,1,2026-05-12,0.4,9.8
907581,1002,1,2026-05-12,0.32,6.78
907581,1003,1,2026-05-12,0.2,4.3
906648,1001,1,2026-05-12,0.23,5.63
906648,1002,1,2026-05-12,0.12,2.54
906648,1003,1,2026-05-12,0.52,11.18
906979,1001,1,2026-05-12,0.69,16.9
906979,1002,1,2026-05-12,0.58,12.3
906979,1003,1,2026-05-12,0.2,4.3
916741,1001,1,2026-05-12,0.22,5.39
916741,1002,1,2026-05-12,0.37,7.84
916741,1003,1,2026-05-12,0.37,7.96
914557,1013,5,2026-05-12,0.32,8.13
914557,1014,5,2026-05-12,0.77,15.17
914557,1015,5,2026-05-12,0.61,11.54
902510,1004,2,2026-05-12,0.39,8.55
902510,1005,2,2026-05-12,0.26,5.25
902510,1006,2,2026-05-12,0.44,8.79
917000,1010,4,2026-05-12,2.73,67.57
917000,1011,4,2026-05-12,9.32,173.63
917000,1012,4,2026-05-12,13.78,254.52
904146,1007,3,2026-05-12,0.5,11.32
904146,1008,3,2026-05-12,0.6,12.74
904146,1009,3,2026-05-12,0.08,1.61
906538,1004,2,2026-05-12,0.19,4.16
906538,1005,2,2026-05-12,0.3,6.06
906538,1006,2,2026-05-12,0.57,11.38
912585,1001,1,2026-05-12,0.22,5.39
912585,1002,1,2026-05-12,0.31,6.57
912585,1003,1,2026-05-12,0.54,11.61
902815,1007,3,2026-05-12,0.31,7.02
902815,1008,3,2026-05-12,0.3,6.37
902815,1009,3,2026-05-12,0.38,7.64
912916,1010,4,2026-05-12,0.12,2.97
912916,1011,4,2026-05-12,0.24,4.47
912916,1012,4,2026-05-12,0.53,9.79
916217,1007,3,2026-05-12,0.27,6.11
916217,1008,3,2026-05-12,0.51,10.83
916217,1009,3,2026-05-12,0.41,8.25
908524,1001,1,2026-05-12,0.41,10.04
908524,1002,1,2026-05-12,0.54,11.45
908524,1003,1,2026-05-12,0.23,4.95
909942,1004,2,2026-05-12,0.08,1.75
909942,1005,2,2026-05-12,0.31,6.26
909942,1006,2,2026-05-12,0.67,13.38
915510,1001,1,2026-05-12,0.32,7.84
915510,1002,1,2026-05-12,0.29,6.15
915510,1003,1,2026-05-12,0.44,9.46
916836,1001,1,2026-05-12,0.19,4.65
916836,1002,1,2026-05-12,0.81,17.17
916836,1003,1,2026-05-12,0.46,9.89
905969,1010,4,2026-05-13,0.08,1.98
905969,1011,4,2026-05-13,0.22,4.1
905969,1012,4,2026-05-13,0.53,9.79
907280,1013,5,2026-05-13,0.27,6.86
907280,1014,5,2026-05-13,0.52,10.24
907280,1015,5,2026-05-13,0.12,2.27
909830,1001,1,2026-05-13,0.47,11.51
909830,1002,1,2026-05-13,1.03,21.84
909830,1003,1,2026-05-13,0.56,12.04
916085,1013,5,2026-05-13,0.23,5.84
916085,1014,5,2026-05-13,0.52,10.24
916085,1015,5,2026-05-13,0.11,2.08
906044,1007,3,2026-05-13,0.21,4.75
906044,1008,3,2026-05-13,0.53,11.26
906044,1009,3,2026-05-13,0.39,7.84
900226,1010,4,2026-05-13,0.36,8.91
900226,1011,4,2026-05-13,0.4,7.45
900226,1012,4,2026-05-13,0.2,3.69
916979,1001,1,2026-05-13,0.91,22.29
916979,1002,1,2026-05-13,1.21,25.65
916979,1003,1,2026-05-13,0.48,10.32
913112,1013,5,2026-05-13,0.51,12.96
913112,1014,5,2026-05-13,0.35,6.89
913112,1015,5,2026-05-13,0.6,11.35
910791,1007,3,2026-05-13,0.47,10.64
910791,1008,3,2026-05-13,0.22,4.67
910791,1009,3,2026-05-13,0.62,12.47
905002,1004,2,2026-05-13,0.24,5.26
905002,1005,2,2026-05-13,0.43,8.69
905002,1006,2,2026-05-13,0.58,11.58
903051,1004,2,2026-05-13,0.16,3.51
903051,1005,2,2026-05-13,0.54,10.91
903051,1006,2,2026-05-13,0.22,4.39
908973,1004,2,2026-05-13,1.28,28.06
908973,1005,2,2026-05-13,0.41,8.28
908973,1006,2,2026-05-13,0.51,10.18
916160,1004,2,2026-05-13,0.55,12.06
916160,1005,2,2026-05-13,0.41,8.28
916160,1006,2,2026-05-13,0.33,6.59
911109,1007,3,2026-05-13,0.45,10.19
911109,1008,3,2026-05-13,0.18,3.82
911109,1009,3,2026-05-13,0.55,11.06
905697,1013,5,2026-05-13,0.46,11.69
905697,1014,5,2026-05-13,0.88,17.34
905697,1015,5,2026-05-13,0.97,18.34
907390,1007,3,2026-05-13,0.31,7.02
907390,1008,3,2026-05-13,0.33,7.01
907390,1009,3,2026-05-13,0.73,14.68
908052,1004,2,2026-05-13,0.51,11.18
908052,1005,2,2026-05-13,0.23,4.65
908052,1006,2,2026-05-13,0.32,6.39
915399,1001,1,2026-05-13,0.25,6.12
915399,1002,1,2026-05-13,0.29,6.15
915399,1003,1,2026-05-13,0.43,9.24
903854,1004,2,2026-05-13,0.15,3.29
903854,1005,2,2026-05-13,0.43,8.69
903854,1006,2,2026-05-13,0.92,18.37
904080,1004,2,2026-05-13,0.36,7.89
904080,1005,2,2026-05-13,0.07,1.41
904080,1006,2,2026-05-13,0.42,8.39
915465,1010,4,2026-05-13,0.15,3.71
915465,1011,4,2026-05-13,0.59,10.99
915465,1012,4,2026-05-13,0.04,0.74
910621,1013,5,2026-05-13,0.72,18.3
910621,1014,5,2026-05-13,0.29,5.71
910621,1015,5,2026-05-13,1.18,22.31
900124,1010,4,2026-05-13,0.3,7.42
900124,1011,4,2026-05-13,0.08,1.49
900124,1012,4,2026-05-13,1.09,20.13
905067,1013,5,2026-05-13,0.7,17.79
905067,1014,5,2026-05-13,0.34,6.7
905067,1015,5,2026-05-13,0.38,7.19
908907,1001,1,2026-05-13,1.04,25.47
908907,1002,1,2026-05-13,0.28,5.94
908907,1003,1,2026-05-13,0.77,16.55
915266,1013,5,2026-05-13,0.18,4.57
915266,1014,5,2026-05-13,0.52,10.24
915266,1015,5,2026-05-13,0.36,6.81
900663,1007,3,2026-05-13,0.81,18.34
900663,1008,3,2026-05-13,0.05,1.06
900663,1009,3,2026-05-13,0.32,6.44
907778,1007,3,2026-05-13,0.63,14.26
907778,1008,3,2026-05-13,1.09,23.15
907778,1009,3,2026-05-13,0.71,14.28
902304,1013,5,2026-05-13,0.47,11.94
902304,1014,5,2026-05-13,0.07,1.38
902304,1015,5,2026-05-13,0.58,10.97
906216,1004,2,2026-05-13,0.52,11.4
906216,1005,2,2026-05-13,0.55,11.11
906216,1006,2,2026-05-13,0.1,2.0
901341,1010,4,2026-05-13,0.21,5.2
901341,1011,4,2026-05-13,0.3,5.59
901341,1012,4,2026-05-13,0.39,7.2
907044,1007,3,2026-05-13,0.53,12.0
907044,1008,3,2026-05-13,0.3,6.37
907044,1009,3,2026-05-13,0.36,7.24
917777,1013,5,2026-05-13,3.61,91.73
917777,1014,5,2026-05-13,2.55,50.23
917777,1015,5,2026-05-13,1.16,21.94
903134,1007,3,2026-05-13,0.41,9.28
903134,1008,3,2026-05-13,0.37,7.86
903134,1009,3,2026-05-13,0.42,8.45
911982,1004,2,2026-05-13,0.63,13.81
911982,1005,2,2026-05-13,1.16,23.43
911982,1006,2,2026-05-13,0.25,4.99
915671,1013,5,2026-05-13,0.44,11.18
915671,1014,5,2026-05-13,0.18,3.55
915671,1015,5,2026-05-13,0.32,6.05
911540,1010,4,2026-05-13,0.14,3.47
911540,1011,4,2026-05-13,0.78,14.53
911540,1012,4,2026-05-13,0.26,4.8
910177,1001,1,2026-05-14,0.37,9.06
910177,1002,1,2026-05-14,0.64,13.57
910177,1003,1,2026-05-14,0.68,14.62
914277,1001,1,2026-05-14,0.18,4.41
914277,1002,1,2026-05-14,0.3,6.36
914277,1003,1,2026-05-14,0.9,19.35
911585,1001,1,2026-05-14,0.08,1.96
911585,1002,1,2026-05-14,0.53,11.24
911585,1003,1,2026-05-14,0.39,8.38
911072,1010,4,2026-05-14,0.31,7.67
911072,1011,4,2026-05-14,0.5,9.31
911072,1012,4,2026-05-14,0.51,9.42
912399,1001,1,2026-05-14,0.28,6.86
912399,1002,1,2026-05-14,1.06,22.47
912399,1003,1,2026-05-14,0.2,4.3
915614,1001,1,2026-05-14,0.57,13.96
915614,1002,1,2026-05-14,0.09,1.91
915614,1003,1,2026-05-14,0.34,7.31
901002,1001,1,2026-05-14,0.42,10.29
901002,1002,1,2026-05-14,0.78,16.54
901002,1003,1,2026-05-14,0.32,6.88
913898,1001,1,2026-05-14,0.28,6.86
913898,1002,1,2026-05-14,0.11,2.33
913898,1003,1,2026-05-14,0.64,13.76
906603,1007,3,2026-05-14,0.29,6.57
906603,1008,3,2026-05-14,0.51,10.83
906603,1009,3,2026-05-14,0.34,6.84
917516,1004,2,2026-05-14,1.24,27.18
917516,1005,2,2026-05-14,1.45,29.29
917516,1006,2,2026-05-14,2.34,46.73
911437,1010,4,2026-05-14,0.66,16.34
911437,1011,4,2026-05-14,0.15,2.79
911437,1012,4,2026-05-14,0.08,1.48
900181,1010,4,2026-05-14,0.42,10.39
900181,1011,4,2026-05-14,0.49,9.13
900181,1012,4,2026-05-14,0.3,5.54
917402,1004,2,2026-05-14,0.44,9.64
917402,1005,2,2026-05-14,1.09,22.02
917402,1006,2,2026-05-14,0.61,12.18
917632,1004,2,2026-05-14,1.8,39.46
917632,1005,2,2026-05-14,2.38,48.08
917632,1006,2,2026-05-14,1.37,27.36
902362,1010,4,2026-05-14,0.43,10.64
902362,1011,4,2026-05-14,0.31,5.78
902362,1012,4,2026-05-14,0.46,8.5
901238,1001,1,2026-05-14,0.47,11.51
901238,1002,1,2026-05-14,0.54,11.45
901238,1003,1,2026-05-14,0.88,18.92
910082,1004,2,2026-05-14,0.19,4.16
910082,1005,2,2026-05-14,0.47,9.49
910082,1006,2,2026-05-14,0.37,7.39
900426,1004,2,2026-05-14,0.11,2.41
900426,1005,2,2026-05-14,0.22,4.44
900426,1006,2,2026-05-14,0.76,15.18
915937,1004,2,2026-05-14,0.21,4.6
915937,1005,2,2026-05-14,0.21,4.24
915937,1006,2,2026-05-14,0.48,9.59
906261,1007,3,2026-05-14,0.51,11.55
906261,1008,3,2026-05-14,0.24,5.1
906261,1009,3,2026-05-14,0.19,3.82
914512,1001,1,2026-05-14,0.56,13.71
914512,1002,1,2026-05-14,0.22,4.66
914512,1003,1,2026-05-14,0.12,2.58
911167,1004,2,2026-05-14,0.28,6.14
911167,1005,2,2026-05-14,0.19,3.84
911167,1006,2,2026-05-14,0.53,10.58
914614,1007,3,2026-05-14,0.74,16.75
914614,1008,3,2026-05-14,0.24,5.1
914614,1009,3,2026-05-14,0.31,6.23
905886,1007,3,2026-05-14,0.31,7.02
905886,1008,3,2026-05-14,0.52,11.04
905886,1009,3,2026-05-14,0.19,3.82
911917,1007,3,2026-05-14,0.49,11.09
911917,1008,3,2026-05-14,0.09,1.91
911917,1009,3,2026-05-14,0.33,6.64
900774,1004,2,2026-05-14,0.44,9.64
900774,1005,2,2026-05-14,0.35,7.07
900774,1006,2,2026-05-14,0.23,4.59
916040,1013,5,2026-05-14,0.18,4.57
916040,1014,5,2026-05-14,0.33,6.5
916040,1015,5,2026-05-14,0.48,9.08
908117,1001,1,2026-05-14,0.64,15.67
908117,1002,1,2026-05-14,0.2,4.24
908117,1003,1,2026-05-14,0.47,10.1
908850,1004,2,2026-05-14,0.62,13.59
908850,1005,2,2026-05-14,0.37,7.47
908850,1006,2,2026-05-14,0.1,2.0
913841,1010,4,2026-05-14,0.08,1.98
913841,1011,4,2026-05-14,0.33,6.15
913841,1012,4,2026-05-14,0.57,10.53
910836,1013,5,2026-05-14,0.38,9.66
910836,1014,5,2026-05-14,1.19,23.44
910836,1015,5,2026-05-14,0.6,11.35
908458,1004,2,2026-05-14,0.14,3.07
908458,1005,2,2026-05-14,0.58,11.72
908458,1006,2,2026-05-14,0.3,5.99
911813,1010,4,2026-05-14,0.23,5.69
911813,1011,4,2026-05-14,0.52,9.69
911813,1012,4,2026-05-14,0.18,3.32
912548,1001,1,2026-05-14,0.64,15.67
912548,1002,1,2026-05-14,0.13,2.76
912548,1003,1,2026-05-14,0.46,9.89
904729,1001,1,2026-05-14,0.49,12.0
904729,1002,1,2026-05-14,0.33,7.0
904729,1003,1,2026-05-14,0.37,7.96
912465,1004,2,2026-05-14,0.37,8.11
912465,1005,2,2026-05-14,0.34,6.87
912465,1006,2,2026-05-14,0.24,4.79
912085,1004,2,2026-05-14,0.24,5.26
912085,1005,2,2026-05-14,0.56,11.31
912085,1006,2,2026-05-14,0.69,13.78
910348,1013,5,2026-05-15,0.23,5.84
910348,1014,5,2026-05-15,0.66,13.0
910348,1015,5,2026-05-15,0.28,5.29
913796,1001,1,2026-05-15,0.64,15.67
913796,1002,1,2026-05-15,0.61,12.93
913796,1003,1,2026-05-15,0.69,14.83
901408,1007,3,2026-05-15,0.28,6.34
901408,1008,3,2026-05-15,0.49,10.41
901408,1009,3,2026-05-15,0.31,6.23
910895,1013,5,2026-05-15,0.5,12.71
910895,1014,5,2026-05-15,0.17,3.35
910895,1015,5,2026-05-15,0.27,5.11
916902,1010,4,2026-05-15,0.17,4.21
916902,1011,4,2026-05-15,0.2,3.73
916902,1012,4,2026-05-15,0.92,16.99
903335,1007,3,2026-05-15,0.85,19.24
903335,1008,3,2026-05-15,0.33,7.01
903335,1009,3,2026-05-15,0.54,10.86
908296,1007,3,2026-05-15,0.13,2.94
908296,1008,3,2026-05-15,0.52,11.04
908296,1009,3,2026-05-15,0.51,10.26
907448,1001,1,2026-05-15,0.34,8.33
907448,1002,1,2026-05-15,0.63,13.36
907448,1003,1,2026-05-15,0.15,3.23
907713,1001,1,2026-05-15,0.08,1.96
907713,1002,1,2026-05-15,0.82,17.38
907713,1003,1,2026-05-15,0.22,4.73
910414,1013,5,2026-05-15,0.35,8.89
910414,1014,5,2026-05-15,0.32,6.3
910414,1015,5,2026-05-15,0.38,7.19
900729,1004,2,2026-05-15,0.33,7.23
900729,1005,2,2026-05-15,0.41,8.28
900729,1006,2,2026-05-15,0.33,6.59
913254,1007,3,2026-05-15,0.57,12.9
913254,1008,3,2026-05-15,0.39,8.28
913254,1009,3,2026-05-15,0.61,12.27
909897,1013,5,2026-05-15,0.23,5.84
909897,1014,5,2026-05-15,0.56,11.03
909897,1015,5,2026-05-15,0.14,2.65
903513,1001,1,2026-05-15,0.2,4.9
903513,1002,1,2026-05-15,0.34,7.21
903513,1003,1,2026-05-15,0.47,10.1
901068,1001,1,2026-05-15,0.29,7.1
901068,1002,1,2026-05-15,0.18,3.82
901068,1003,1,2026-05-15,0.36,7.74
916593,1010,4,2026-05-15,0.59,14.6
916593,1011,4,2026-05-15,0.35,6.52
916593,1012,4,2026-05-15,0.25,4.62
914955,1013,5,2026-05-15,0.72,18.3
914955,1014,5,2026-05-15,0.76,14.97
914955,1015,5,2026-05-15,0.29,5.48
914211,1004,2,2026-05-15,0.45,9.86
914211,1005,2,2026-05-15,0.59,11.92
914211,1006,2,2026-05-15,0.63,12.58
909416,1010,4,2026-05-15,0.45,11.14
909416,1011,4,2026-05-15,0.56,10.43
909416,1012,4,2026-05-15,0.35,6.46
900264,1010,4,2026-05-15,0.18,4.46
900264,1011,4,2026-05-15,0.14,2.61
900264,1012,4,2026-05-15,0.58,10.71
904316,1001,1,2026-05-15,0.49,12.0
904316,1002,1,2026-05-15,0.33,7.0
904316,1003,1,2026-05-15,0.29,6.23
902645,1007,3,2026-05-15,0.12,2.72
902645,1008,3,2026-05-15,1.01,21.45
902645,1009,3,2026-05-15,0.52,10.46
917509,1007,3,2026-05-15,13.54,306.55
917509,1008,3,2026-05-15,30.39,645.48
917509,1009,3,2026-05-15,9.82,197.48
907214,1004,2,2026-05-15,0.52,11.4
907214,1005,2,2026-05-15,0.35,7.07
907214,1006,2,2026-05-15,0.54,10.78
912028,1004,2,2026-05-15,0.42,9.21
912028,1005,2,2026-05-15,0.65,13.13
912028,1006,2,2026-05-15,0.23,4.59
911710,1004,2,2026-05-15,0.34,7.45
911710,1005,2,2026-05-15,0.49,9.9
911710,1006,2,2026-05-15,0.15,3.0
903742,1013,5,2026-05-15,0.41,10.42
903742,1014,5,2026-05-15,0.21,4.14
903742,1015,5,2026-05-15,0.46,8.7
902548,1007,3,2026-05-15,0.35,7.92
902548,1008,3,2026-05-15,0.3,6.37
902548,1009,3,2026-05-15,0.57,11.46
909143,1013,5,2026-05-15,0.74,18.8
909143,1014,5,2026-05-15,0.45,8.87
909143,1015,5,2026-05-15,0.9,17.02
908805,1013,5,2026-05-15,0.16,4.07
908805,1014,5,2026-05-15,0.33,6.5
908805,1015,5,2026-05-15,0.68,12.86
914833,1001,1,2026-05-15,0.25,6.12
914833,1002,1,2026-05-15,0.29,6.15
914833,1003,1,2026-05-15,0.36,7.74
917392,1010,4,2026-05-15,1.7,42.07
917392,1011,4,2026-05-15,8.58,159.85
917392,1012,4,2026-05-15,10.38,191.72
902125,1007,3,2026-05-15,0.22,4.98
902125,1008,3,2026-05-15,0.21,4.46
902125,1009,3,2026-05-15,0.7,14.08
905151,1010,4,2026-05-15,0.35,8.66
905151,1011,4,2026-05-15,0.33,6.15
905151,1012,4,2026-05-15,0.12,2.22
903572,1004,2,2026-05-15,0.27,5.92
903572,1005,2,2026-05-15,0.11,2.22
903572,1006,2,2026-05-15,1.23,24.56
905821,1001,1,2026-05-15,0.35,8.57
905821,1002,1,2026-05-15,0.17,3.6
905821,1003,1,2026-05-15,0.48,10.32
901615,1001,1,2026-05-15,0.33,8.08
901615,1002,1,2026-05-15,0.49,10.39
901615,1003,1,2026-05-15,0.14,3.01
912152,1013,5,2026-05-15,0.72,18.3
912152,1014,5,2026-05-15,0.18,3.55
912152,1015,5,2026-05-15,0.21,3.97
906752,1007,3,2026-05-15,0.44,9.96
906752,1008,3,2026-05-15,0.32,6.8
906752,1009,3,2026-05-15,0.88,17.7
910961,1001,1,2026-05-15,0.48,11.76
910961,1002,1,2026-05-15,0.28,5.94
910961,1003,1,2026-05-15,0.23,4.95
902882,1004,2,2026-05-15,0.2,4.38
902882,1005,2,2026-05-15,0.56,11.31
902882,1006,2,2026-05-15,0.39,7.79
915738,1007,3,2026-05-15,0.21,4.75
915738,1008,3,2026-05-15,0.41,8.71
915738,1009,3,2026-05-15,1.06,21.32
915079,1007,3,2026-05-15,1.05,23.77
915079,1008,3,2026-05-15,0.8,16.99
915079,1009,3,2026-05-15,0.46,9.25
913522,1004,2,2026-05-16,0.14,3.07
913522,1005,2,2026-05-16,0.61,12.32
913522,1006,2,2026-05-16,0.28,5.59
903809,1004,2,2026-05-16,0.32,7.01
903809,1005,2,2026-05-16,0.25,5.05
903809,1006,2,2026-05-16,0.34,6.79
913321,1004,2,2026-05-16,0.34,7.45
913321,1005,2,2026-05-16,0.46,9.29
913321,1006,2,2026-05-16,0.22,4.39
908634,1007,3,2026-05-16,0.32,7.24
908634,1008,3,2026-05-16,0.53,11.26
908634,1009,3,2026-05-16,0.54,10.86
906480,1004,2,2026-05-16,0.39,8.55
906480,1005,2,2026-05-16,0.23,4.65
906480,1006,2,2026-05-16,0.48,9.59
917334,1007,3,2026-05-16,5.76,130.41
917334,1008,3,2026-05-16,3.49,74.13
917334,1009,3,2026-05-16,3.37,67.77
906706,1001,1,2026-05-16,0.51,12.49
906706,1002,1,2026-05-16,0.41,8.69
906706,1003,1,2026-05-16,0.32,6.88
901134,1007,3,2026-05-16,0.48,10.87
901134,1008,3,2026-05-16,0.33,7.01
901134,1009,3,2026-05-16,0.78,15.69
916489,1013,5,2026-05-16,0.64,16.26
916489,1014,5,2026-05-16,1.09,21.47
916489,1015,5,2026-05-16,0.35,6.62
912982,1004,2,2026-05-16,0.33,7.23
912982,1005,2,2026-05-16,0.38,7.68
912982,1006,2,2026-05-16,0.32,6.39
917701,1013,5,2026-05-16,0.93,23.63
917701,1014,5,2026-05-16,1.04,20.49
917701,1015,5,2026-05-16,1.48,27.99
905390,1001,1,2026-05-16,0.19,4.65
905390,1002,1,2026-05-16,0.31,6.57
905390,1003,1,2026-05-16,0.41,8.81
914144,1010,4,2026-05-16,0.23,5.69
914144,1011,4,2026-05-16,0.7,13.04
914144,1012,4,2026-05-16,0.63,11.64
903193,1013,5,2026-05-16,0.36,9.15
903193,1014,5,2026-05-16,0.42,8.27
903193,1015,5,2026-05-16,0.51,9.64
904627,1007,3,2026-05-16,0.36,8.15
904627,1008,3,2026-05-16,0.36,7.65
904627,1009,3,2026-05-16,0.55,11.06
902021,1010,4,2026-05-16,0.19,4.7
902021,1011,4,2026-05-16,0.35,6.52
902021,1012,4,2026-05-16,0.41,7.57
902192,1004,2,2026-05-16,0.57,12.49
902192,1005,2,2026-05-16,1.14,23.03
902192,1006,2,2026-05-16,0.28,5.59
904569,1004,2,2026-05-16,0.35,7.67
904569,1005,2,2026-05-16,0.27,5.45
904569,1006,2,2026-05-16,0.3,5.99
915805,1010,4,2026-05-16,0.4,9.9
915805,1011,4,2026-05-16,0.2,3.73
915805,1012,4,2026-05-16,0.27,4.99
902067,1007,3,2026-05-16,0.52,11.77
902067,1008,3,2026-05-16,0.21,4.46
902067,1009,3,2026-05-16,0.63,12.67
906849,1010,4,2026-05-16,0.24,5.94
906849,1011,4,2026-05-16,0.42,7.82
906849,1012,4,2026-05-16,0.59,10.9
910688,1001,1,2026-05-16,0.43,10.53
910688,1002,1,2026-05-16,0.17,3.6
910688,1003,1,2026-05-16,0.24,5.16
911213,1001,1,2026-05-16,0.31,7.59
911213,1002,1,2026-05-16,0.26,5.51
911213,1003,1,2026-05-16,0.41,8.81
905113,1004,2,2026-05-16,0.71,15.56
905113,1005,2,2026-05-16,0.72,14.54
905113,1006,2,2026-05-16,0.4,7.99
910281,1001,1,2026-05-16,0.39,9.55
910281,1002,1,2026-05-16,0.37,7.84
910281,1003,1,2026-05-16,0.49,10.54
905285,1007,3,2026-05-16,0.4,9.06
905285,1008,3,2026-05-16,0.55,11.68
905285,1009,3,2026-05-16,0.85,17.09
907515,1010,4,2026-05-16,0.41,10.15
907515,1011,4,2026-05-16,0.37,6.89
907515,1012,4,2026-05-16,0.19,3.51
914917,1001,1,2026-05-16,0.52,12.73
914917,1002,1,2026-05-16,0.32,6.78
914917,1003,1,2026-05-16,0.11,2.37
911859,1007,3,2026-05-16,0.09,2.04
911859,1008,3,2026-05-16,0.13,2.76
911859,1009,3,2026-05-16,0.92,18.5
913729,1010,4,2026-05-16,0.17,4.21
913729,1011,4,2026-05-16,0.5,9.31
913729,1012,4,2026-05-16,0.25,4.62
901719,1004,2,2026-05-16,0.19,4.16
901719,1005,2,2026-05-16,0.48,9.7
901719,1006,2,2026-05-16,0.39,7.79
900493,1007,3,2026-05-16,0.07,1.58
900493,1008,3,2026-05-16,0.74,15.72
900493,1009,3,2026-05-16,0.21,4.22
913455,1013,5,2026-05-16,0.26,6.61
913455,1014,5,2026-05-16,0.17,3.35
